,Channel,Computer,Correlation,EventID,EventRecordID,Execution_ProcessID,Execution_ThreadID,FileName,Keywords,Level,Opcode,Provider_Guid,Provider_Name,Security_UserID,Task,TimeCreated_SystemTime,Version,Accesslist,Accessmask,Additionalinfo,Additionalinfo2,Handleid,Objectname,Objectserver,Objecttype,Operationtype,Properties,Subjectdomainname,Subjectlogonid,Subjectusername,Subjectusersid,Appcorrelationid,Attributeldapdisplayname,Attributesyntaxoid,Attributevalue,Dsname,Dstype,Objectclass,Objectdn,Objectguid,Opcorrelationid,Details,Eventtype,Image,Processguid,Processid,Rulename,Targetobject,Utctime,Membername,Membersid,Privilegelist,Targetdomainname,Targetsid,Targetusername,Commandline,Company,Currentdirectory,Description,Fileversion,Hashes,Integritylevel,Logonguid,Logonid,Parentcommandline,Parentimage,Parentprocessguid,Parentprocessid,Product,Terminalsessionid,User,Accountexpires,Allowedtodelegateto,Computeraccountchange,Displayname,Dnshostname,Homedirectory,Homepath,Logonhours,Newuacvalue,Olduacvalue,Passwordlastset,Primarygroupid,Profilepath,Samaccountname,Scriptpath,Serviceprincipalnames,Sidhistory,Useraccountcontrol,Userparameters,Userprincipalname,Userworkstations,Creationutctime,Targetfilename,Catalog,Category,Guid,Installer,Lspname,String,String2,String3,Bytestotal,Bytestransferred,Bytestransferredfrompeer,Filelength,Filetime,Id,Name,Peer,Transferid,Url,Additionalinfohr,Bandwidthlimit,Hr,Ignorebandwidthlimitsonlan,Peercontextinfo,Peerprotocolflags,Proxy,Calltrace,Grantedaccess,Sourceimage,Sourceprocessguid,Sourceprocessid,Sourcethreadid,Targetimage,Targetprocessguid,Targetprocessid,Imageloaded,Signature,Signaturestatus,Signed,Destinationhostname,Destinationip,Destinationisipv6,Destinationport,Destinationportname,Initiated,Protocol,Sourcehostname,Sourceip,Sourceisipv6,Sourceport,Sourceportname,Originalfilename,Destination,Operation,Type,Consumer,Filter,Eventnamespace,Query,Authenticationpackagename,Impersonationlevel,Ipaddress,Ipport,Keylength,Lmpackagename,Logonprocessname,Logontype,Processname,Targetlogonid,Targetusersid,Transmittedservices,Workstationname,Restrictedsidcount,Transactionid,Sidlist,Sourcesid,Sourceusername,Pipename,Elevatedtoken,Restrictedadminmode,Targetlinkedlogonid,Targetoutbounddomainname,Targetoutboundusername,Virtualaccount,Accessreason,Relativetargetname,Sharelocalpath,Sharename,Newthreadid,Startaddress,Startfunction,Startmodule,Taskcontent,Taskname,Schemaversion,State,Packagename,Status,Workstation,Targetinfo,Targetlogonguid,Targetservername,Newprocessid,Newprocessname,Tokenelevationtype,Service,Hash,Archived,Isexecutable,Queryname,Queryresults,Querystatus,Accountname,Imagepath,Servicename,Servicetype,Starttype,Disabledprivilegelist,Enabledprivilegelist,SIGMA Rule,SIGMA Description
10,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5526,2780,3676,Sysmon_UACME_39.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-03T15:08:06.262500300Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-A356-5D45-0000-001029AA9901},4480,,,2019-08-03 15:08:06.244,,,,,,,UACME.exe  39,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
11,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5534,2780,3676,Sysmon_UACME_41.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-03T15:16:30.389233900Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-A54E-5D45-0000-001080F2A001},8100,,,2019-08-03 15:16:30.329,,,,,,,UACME.exe  41,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
12,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5634,2780,3676,Sysmon_UACME_43.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-04T07:26:33.984754600Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-88A9-5D46-0000-0010EC927D03},7436,,,2019-08-04 07:26:33.973,,,,,,,UACME.exe  43,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
13,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5663,2780,3676,Sysmon_UACME_45.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-04T08:56:16.228363800Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-9DB0-5D46-0000-00108243AF03},3580,,,2019-08-04 08:56:16.214,,,,,,,UACME.exe  45 c:\Windows\SysWOW64\notepad.exe,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
14,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5694,2780,3676,Sysmon_UACME_53.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-04T09:10:28.612995700Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-A104-5D46-0000-00102B92BC03},7616,,,2019-08-04 09:10:28.568,,,,,,,UACME.exe  53,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
15,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5762,2780,3676,Sysmon_UACME_54.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-04T09:33:57.582769700Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-A685-5D46-0000-00109B2AD703},3916,,,2019-08-04 09:33:57.561,,,,,,,UACME.exe  55 c:\Windows\SysWOW64\notepad.exe,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
16,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5765,2780,3676,Sysmon_UACME_54.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-04T09:33:58.127145500Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\AppData\Local\Temp\Fubuki.exe,{747F3D96-A685-5D46-0000-00106442D703},5860,,,2019-08-04 09:33:57.891,,,,,,,c:\Windows\SysWOW64\notepad.exe,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe proxy DLL,3.1.9.1905,"SHA1=C50F499E4A12FF13798CBEC913BDC22EA9A759D5,MD5=FA8D0ABFD4FB49ACBE10A9F8BDA709EE,SHA256=3118CFAE7455ABECDF19C696E7E5E64B0F238E180F28F8B3EEF983A9A43487DC,IMPHASH=069E5461D2FBAD8D4C3909C4E0340847",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,UACME.exe  55 c:\Windows\SysWOW64\notepad.exe,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-A685-5D46-0000-00109B2AD703},3916,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
17,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,5942,2780,3676,Sysmon_UACME_56.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2019-08-04T10:16:29.676336700Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Desktop\UACME.exe,{747F3D96-B07D-5D46-0000-00103C8C0F04},7588,,,2019-08-04 10:16:29.630,,,,,,,UACME.exe  56,Hazardous Environments,C:\Users\IEUser\Desktop\,UACMe main module,3.1.9.1905,"SHA1=9E57914D39FBFE785C915E225011892613C4714C,MD5=D57E778DF10F801F47119A04BE990FFD,SHA256=D76815CE3F4B9FE7A611D6F536F65AF313E2AB2F8BB52EF0998487D89A6E7378,IMPHASH=B6789EDFE23DDA911AE37C87444D3DCB",Medium,{747F3D96-56A3-5D45-0000-0020FBD31800},0x000000000018d3fb,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-5A29-5D45-0000-0010DEB99000},5780,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
18,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,143173,2856,3608,Sysmon_uacme_58.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2020-05-12T15:06:49.019031600Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\Tools\PrivEsc\Akagi.exe,{747F3D96-BB89-5EBA-0000-001057413600},1036,,,2020-05-12 15:06:49.006,,,,,,,Akagi.exe  58 c:\Windows\System32\cmd.exe,Hazardous Environments,C:\Users\IEUser\Tools\PrivEsc\,UACMe main module,3.2.5.2005,"SHA1=874C9878FF9C1A9AC60658E83649370EA4E61829,MD5=FD17237A6B50C51CBEB45A28E0284063,SHA256=B4E9DCFC87014B2B70CC9E3CD4E34AE4425E40C81A2ED008C7D335E3F96ADD19,IMPHASH=FF31A97D8C8EBEBDA4D7B3DF95E756F1",Medium,{747F3D96-B086-5EBA-0000-0020EF9E0800},0x0000000000089eef,"""C:\Windows\system32\cmd.exe"" ",C:\Windows\System32\cmd.exe,{747F3D96-B093-5EBA-0000-0010E7350E00},6708,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akagi.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
19,Microsoft-Windows-Sysmon/Operational,MSEDGEWIN10,,1,143188,2856,3608,Sysmon_uacme_58.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2020-05-12T15:06:49.390885100Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\IEUser\AppData\Local\Temp\DNeruK\system32\Clipup.exe,{747F3D96-BB89-5EBA-0000-001042653600},1088,,,2020-05-12 15:06:49.387,,,,,,,C:\Users\IEUser\AppData\Local\Temp\DNeruK\system32\Clipup.exe -o -previd pe386,Hazardous Environments,C:\Windows\system32\,UACMe proxy DLL,3.1.9.1905,"SHA1=C2558B74F5273E7AC7AD1D11B0A8591EFE73E088,MD5=C960E3BB9D2A99573DB7D5576AD5F3C3,SHA256=8A20DBB729093D3BD3E5A9F6541895DC6F4B1899ABA4B66160B5F6A1D0CD33CA,IMPHASH=069E5461D2FBAD8D4C3909C4E0340847",High,{747F3D96-B086-5EBA-0000-0020BF9E0800},0x0000000000089ebf,C:\Windows\system32\DllHost.exe /Processid:{BD54C901-076B-434E-B6C7-17C531F4AB41},C:\Windows\System32\dllhost.exe,{747F3D96-BB89-5EBA-0000-001082613600},3664,UACMe,1,MSEDGEWIN10\IEUser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fubuki.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
20,Microsoft-Windows-Sysmon/Operational,DESKTOP-NTSSLJD,,1,622,7212,9748,Sysmon_UACME_64.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2020-10-20T11:50:54.810152000Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\den\Source\Repos\UACME\Source\Akagi\output\x64\Release\Akagi64.exe,{23F38D93-CF1E-5F8E-C808-000000000C00},8712,"technique_id=T1059.001,technique_name=PowerShell",,2020-10-20 11:50:54.800,,,,,,,"""C:\Users\den\Source\Repos\UACME\Source\Akagi\output\x64\Release\Akagi64.exe"" 64",Integrity Investment LLC,C:\Users\den\Source\Repos\UACME\Source\Akagi\output\x64\Release\,Pentesting utility,3.5.1.2010,"SHA1=4DFA874CE545B22B3AAFF93BD143C6E463996698,MD5=661D7257C25198B973361117467616BE,SHA256=870691CFC9C98866B2AF2E7E48ED5FD5F1D14CFE0E3E9C630BC472FC0A013D0B,IMPHASH=F31CA5C7DD56008F53D4F3926CF37891",Medium,{23F38D93-AE9B-5F8E-8CED-170000000000},0x000000000017ed8c,"""C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe"" ",C:\Windows\System32\WindowsPowerShell\v1.0\powershell.exe,{23F38D93-AF70-5F8E-1E02-000000000C00},5592,UACMe,2,DESKTOP-NTSSLJD\den,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Akagi.exe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
21,Microsoft-Windows-Sysmon/Operational,DESKTOP-NTSSLJD,,1,942,7212,9748,Sysmon_UACME_64.evtx,0x8000000000000000,4,0,{5770385F-C22A-43E0-BF4C-06F5698FFBD9},Microsoft-Windows-Sysmon,,1,2020-10-20T11:50:56.490673600Z,5,,,,,,,,,,,,,,,,,,,,,,,,,,,C:\Users\den\AppData\Local\Temp\IDC1.tmp\[1]consent.exe,{23F38D93-CF20-5F8E-CE08-000000000C00},6896,"technique_id=T1036,technique_name=Masquerading",,2020-10-20 11:50:56.441,,,,,,,C:\Users\den\AppData\Local\Temp\IDC1.tmp\[1]consent.exe,Integrity Investment LLC,C:\Users\den\AppData\Local\Temp\,UACMe proxy DLL,3.5.1.2010,"SHA1=6298449EB38C20ABFE79C32346258BF4951C1E53,MD5=98F48037163A97285E72A2107F0336CA,SHA256=B26D892448D336EBFAB26F033457D1A2A94E3CD8FBBDA5AE0DBB09E16BE4C84E,IMPHASH=DEA061EF56E13C6D0B065E71A879D9B6",High,{23F38D93-AE9B-5F8E-A2EC-170000000000},0x000000000017eca2,"""C:\Program Files\Internet Explorer\IEInstal.exe"" -Embedding",C:\Program Files\Internet Explorer\ieinstal.exe,{23F38D93-CF1F-5F8E-CA08-000000000C00},8736,UACMe,2,DESKTOP-NTSSLJD\den,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fubuki.dll,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,UAC Bypass Tool UACMe,Detects execution of UACMe (a tool used for UAC bypass) via default PE metadata
